"shop,""aisle"",""reference_id"",""reference_name"",""last_control"""
"Magasin Exercice,""Tartinable, Truite & Saumon fumé"",""3292070005185"",""135G 16 BLINIS COCKTAILS"",""2020-07-29 17:50:45.899+00"""
"Magasin Exercice,""Halal & Casher"",""3283040302595"",""CLUB POULET HALAL 125G"",""2020-07-29 18:05:35.847+00"""
"Magasin Exercice,""Tartinable, Truite & Saumon fumé"",""3262330002377"",""150G TARTI SURIMI CRABE"",""2020-07-29 17:51:12.67+00"""
"Magasin Exercice,""Halal & Casher"",""3459860004975"",""ROULADE SUD PUR VOL.120G"",""2020-07-30 04:23:05.318+00"""
"Magasin Exercice,""Halal & Casher"",""3512690000453"",""MORTADELICE VOL.PROVENCAL"",""2020-07-30 04:25:45.604+00"""
"Magasin Exercice,""Halal & Casher"",""3512690000477"",""DELICE DE DINDE 4 TR.160G"",""2020-07-30 04:26:08.192+00"""
"Magasin Exercice,""Halal & Casher"",""3512690000101"",""SCISSON SEC NAT. HAL.200G"",""2020-07-30 04:28:24.822+00"""
"Magasin Exercice,""Halal & Casher"",""3512690002051"",""ISLA DELICE DE POULET 6TR"",""2020-07-30 04:31:11.383+00"""
"Magasin Exercice,""Halal & Casher"",""3512690004550"",""ID PATE FEUILLETE RONDE 2"",""2020-07-30 04:31:30.007+00"""
"Magasin Exercice,""Halal & Casher"",""3266980373375"",""REGHALAL KNACKS VOLX10"",""2020-07-30 04:33:28.662+00"""
"Magasin Exercice,""bio"",""3560071178291"",""300G PETIT ST PAULIN BIO"",""2020-07-30 06:17:11.936+00"""
"Magasin Exercice,""bio expérience"",""3560071232306"",""400G GNOCCHI EPINARD MDD"",""2020-07-30 06:22:22.879+00"""
"Magasin Exercice,""oeuf bio"",""3251320021030"",""10 OEUFS BIO MOY LOUE"",""2020-07-30 06:25:44.384+00"""
"Magasin Exercice,""jus bio"",""3760186970104"",""F.BI JUS ORAN SANG BIO 1L"",""2020-07-30 06:28:43.614+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3279231731008"",""LIEGEOIS AU CHOCO 2X130G"",""2020-08-10 09:26:12.644+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3029330070061"",""350G PAIN DE MIE BIO COMP"",""2020-08-10 08:48:20.024+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3329770071155"",""P F SANS SUCRE AJOUTE 50G"",""2020-08-10 09:29:59.064+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3033490327866"",""TAILL.FROMAG.BLC FRAISE"",""2020-08-10 09:30:51.042+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3279231182008"",""FERMIERE YAOURT MAR X2"",""2020-08-10 09:31:32.952+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3523230038591"",""YRT BRASSE CHEVRE ABRCT"",""2020-08-10 09:32:23.472+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3184670006078"",""RIANS FLAN BREBIS CHOCO"",""2020-08-10 09:32:47.358+00"""
"Magasin Exercice,""dessert viennois"",""3184670006177"",""RIANS DSRT ONCTUEUX CARAM"",""2020-08-10 09:33:43.809+00"""
"Magasin Exercice,""dessert viennois"",""3184670006368"",""RIANS CAFE ONCTUEUX 2X94G"",""2020-08-10 09:34:22.774+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3456776728100"",""M.NOVA CREM GDE CHOCO/BAN"",""2020-08-10 09:26:31.287+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3270190024439"",""4X125G CREM.DESS.CARAM.CR"",""2020-08-10 09:25:22.374+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3560070133055"",""4X125G CREM.DESS.PISTA.CR"",""2020-08-10 09:25:45.012+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3270190216780"",""MDD MOUS.LIEGEOISE.CAF X4"",""2020-08-10 09:27:03.602+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3329770063167"",""YAB YOP CITRON 1X850G"",""2020-08-10 09:28:51.519+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3329770063310"",""YAB YOP ARM CITRON 1X825G"",""2020-08-10 09:28:44.844+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3329770063136"",""YAB YOP CHOCOLAT 1X850G"",""2020-08-10 09:28:55.576+00"""
"Magasin Exercice,""uf blanc"",""3560070936847"",""MDD YAOURT BIO VANILLE X4"",""2020-07-30 04:10:08.21+00"""
"Magasin Exercice,""dessert viennois"",""3479574113619"",""JA.TEURGOULE VANILLE 150G"",""2020-08-10 09:35:31.32+00"""
"Magasin Exercice,""dessert viennois"",""3270190216797"",""MDD MOUS.LIEGEOIS.CHOC X4"",""2020-08-10 09:35:55.145+00"""
"Magasin Exercice,""dessert viennois"",""3023290025673"",""LA LAITIERE  MOU CA 4X57G"",""2020-08-10 09:36:17.41+00"""
"Magasin Exercice,""dessert viennois"",""3045320525137"",""BONNE MAMAN CIT/MER.2X90G"",""2020-08-10 09:36:37.764+00"""
"Magasin Exercice,""dessert viennois"",""3560071093945"",""MDDS MOUSSE MANG PASSION"",""2020-08-10 09:37:13.737+00"""
"Magasin Exercice,""32.1 Jambon cuit & viande cuite"",""3095756310012"",""F.M F BLANC DINDE DORE 8T"",""2020-07-30 07:27:35+00"""
"Magasin Exercice,""uf blanc"",""3023290101995"",""LAIT YT PANACHE 8 X 125G"",""2020-07-30 04:16:52.675+00"""
"Magasin Exercice,""uf blanc"",""3270190026815"",""MDD YAOUR.BRASSE VANIL.X8"",""2020-07-30 04:17:29.035+00"""
"Magasin Exercice,""uf blanc"",""3245413442222"",""MDD YRT FRAISE BIO 4X125G"",""2020-07-30 04:07:26.44+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3033491208195"",""DANY CHOCOLAT 4X100G"",""2020-07-30 04:22:38.139+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""8000500290804"",""PACK K MAXI KING 3X35G"",""2020-07-30 04:22:57.816+00"""
"Magasin Exercice,""32.3 Pâté rillettes à lardons"",""3245390214263"",""180G JBN PERSIL.BOURG.S/A"",""2020-07-30 09:17:27.575+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3273220083345"",""SOJASUN PRUNEAU 4X100G"",""2020-07-30 08:53:45.758+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3456774781640"",""MN GOURMAND CARAMEL X2"",""2020-07-30 04:27:27.507+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3273220083260"",""SOJASUN MYRTILLE 4X100G"",""2020-07-30 08:54:17.066+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3560071182106"",""4X100G LIEGEOIS CHOCO MDD"",""2020-07-30 04:27:58.611+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3578840001398"",""YT BREB BRASSE CERISE 140"",""2020-07-30 08:56:54.262+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3456774781619"",""M.N GOUR.CHOCO/MENTHE X2"",""2020-07-30 04:29:33.911+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3578840000049"",""YT PUR BREBIS NATURE 2X12"",""2020-07-30 08:58:48.466+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3560071098629"",""CREME DESSERT PANACHE PPB"",""2020-07-30 08:33:17.377+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3280249100021"",""P.BASQUE YRT GRECQUE VANI"",""2020-07-30 09:00:18.562+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3033491225260"",""18X50G DANONINO FRT PANAC"",""2020-07-30 08:35:36.464+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3329770063273"",""YAB YOP ARO FRAISE 1X825G"",""2020-07-30 08:36:15.522+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3184670006092"",""RIANS CREME CRML BREBIS"",""2020-07-30 09:01:42.871+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3661344273245"",""L2V YAB VANILLE BIO 500ML"",""2020-07-30 08:36:30.961+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3560070807994"",""MDD YAB SAV FRAIS 850G"",""2020-07-30 08:37:12.49+00"""
"Magasin Exercice,""dessert viennois"",""5060023970198"",""GU DESSERT FONDANT COEUR"",""2020-07-30 09:02:40.777+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3245413693365"",""MDD SPEC SOJA CHOC4X100G"",""2020-07-30 08:38:18.822+00"""
"Magasin Exercice,""dessert viennois"",""3560070730193"",""MDD PANNA COTTA 4X90 GRS"",""2020-07-30 09:05:15.819+00"""
"Magasin Exercice,""dessert viennois"",""3245412730535"",""4X60G MOUSSE CHOCO.LT MDD"",""2020-07-30 09:06:51.842+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3245411640903"",""8X100G LIEGEOIS CAFE MDD"",""2020-07-30 08:39:53.861+00"""
"Magasin Exercice,""dessert viennois"",""3245412730627"",""4X60G MOUSSE CHOCO NR MDD"",""2020-07-30 09:07:11.394+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3661344604889"",""LES 2 VACHES BIO VANILLE"",""2020-07-30 08:40:32.053+00"""
"Magasin Exercice,""dessert viennois"",""3023290205068"",""RIZ AU LAIT NATURE 4X115G"",""2020-07-30 09:09:09.143+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3033490853839"",""TAILLEFINE FROM.BLC NAT"",""2020-07-30 08:41:45.82+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3329770063778"",""PANI YOP VEG AM AB 4X100G"",""2020-07-30 08:42:09.849+00"""
"Magasin Exercice,""jus"",""5038862136440"",""INN.JUS ORANGE/KIWI 900ML"",""2020-07-30 09:10:43.282+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3033491215261"",""TAILLEFINE FRTS ROUGES 0%"",""2020-07-30 08:44:21.84+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3033491215339"",""TAILLEFINE BRASSE NAT. 8X"",""2020-07-30 08:44:37.331+00"""
"Magasin Exercice,""jus"",""5038862160506"",""INNO.JUS ORANG.PULP.900ML"",""2020-07-30 09:11:11.005+00"""
"Magasin Exercice,""32.3 Pâté rillettes à lardons"",""3154230091677"",""HERTA SAUCISSON AIL 300G"",""2020-07-30 09:18:14.886+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3033491579745"",""8X125G VELOUTE FRUIX JAU"",""2020-07-30 08:47:00.208+00"""
"Magasin Exercice,""32.3 Pâté rillettes à lardons"",""3154230015598"",""HERTA KNACKI JAMBON 6PCES"",""2020-07-30 09:18:53.498+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""5411188126096"",""DESSERT SSA CERISE 1X400G"",""2020-07-30 08:48:40.827+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3245413693365"",""MDD SPEC SOJA CHOC4X100G"",""2020-07-30 08:48:58.559+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3273220085301"",""PLAIS.NOISET.AMAND.4X100G"",""2020-07-30 08:49:30.82+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3273220081099"",""SOJASUN NAT VIT D 12X100G"",""2020-07-30 08:49:54.297+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3273220081044"",""SOJASUN NATURE 8X100G"",""2020-07-30 08:50:16.214+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3523230029193"",""YAOURT CHEVRE MYRTILLES"",""2020-07-30 08:51:37.124+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3523230014243"",""4X125G YRT CHEVRE VANILLE"",""2020-07-30 08:52:09.985+00"""
"Magasin Exercice,""32.1 Jambon cuit & viande cuite"",""3095756311019"",""FINES BLANC PLT FUME 6TR"",""2020-07-30 07:33:56+00"""
"Magasin Exercice,""32.1 Jambon cuit & viande cuite"",""3095758109010"",""FILET TRANCHE POULET 4TR"",""2020-07-30 07:34:33+00"""
"Magasin Exercice,""32.1 Jambon cuit & viande cuite"",""3095756951017"",""FM BLANC DE PLT - SEL 6T"",""2020-07-30 07:34:54+00"""
"Magasin Exercice,""32.1 Jambon cuit & viande cuite"",""3560070883103"",""320G 8TR JAMBON AC SUP CR"",""2020-07-30 08:00:55+00"""
"Magasin Exercice,""32.1 Jambon cuit & viande cuite"",""3095758856013"",""F.M 2 TR JMB PARIS CUIT/S"",""2020-07-30 08:01:34+00"""
"Magasin Exercice,""32.1 Jambon cuit & viande cuite"",""3095758859014"",""LE JBN PARIS CUIT SEL 6TR"",""2020-07-30 08:01:57+00"""
"Magasin Exercice,""32.1 Jambon cuit & viande cuite"",""3560070955404"",""MDD ROTI DE PORC TSR 4 TR"",""2020-07-30 08:04:39+00"""
"Magasin Exercice,""32.1 Jambon cuit & viande cuite"",""3095759060013"",""90G 2TR  ROTI PORC SUP FL"",""2020-07-30 08:05:03+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3560071150020"",""70G SPECK MDD SELEC"",""2020-07-30 08:08:08+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""8410060185906"",""JB SERRANO BODEGA 10T.FIN"",""2020-07-30 08:08:39+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""8436004990757"",""CHORIZO VELA DOUX 900G"",""2020-07-30 08:10:29+00"""
"Magasin Exercice,""uf blanc"",""3329770065499"",""PDL SLA FRAMBOISE 4X125G"",""2020-07-30 04:13:58.337+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3456770522155"",""CREM.GOURM.CAF.CAPPUCCINO"",""2020-07-30 04:28:47.429+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3523230038621"",""YRT BRASSE CHEVRE CITR"",""2020-07-30 08:52:27.838+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3029330066552"",""GEANT BURGER BRIOCHE 300G"",""2020-07-30 12:19:43.786+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3184670003060"",""RIANS FAISSELLE BREBIS"",""2020-07-30 08:57:56.174+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3760049795639"",""LA BO 4 PAINS PANINI 300G"",""2020-07-30 12:19:59.871+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3560071177270"",""290G GAT PARTAGER TT CHOC"",""2020-07-30 12:20:45.975+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3243610098907"",""PTITS DONUTS MARBRE WHAO"",""2020-07-30 12:21:06.757+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3560071091163"",""256G 8 CRP.CAR.BEUR.SAL.C"",""2020-07-30 12:21:26.952+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3256540034266"",""PASQUIER PITCH POMME X8"",""2020-07-30 12:21:54.585+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3228857001132"",""320GSS ADDIT 8 DOO WAP CH"",""2020-07-30 12:22:04.464+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3760049798081"",""MINI 6 PAINS RAISINS 270G"",""2020-07-30 12:22:24.793+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3256540000339"",""320G CROISSANTS X8 PASQUI"",""2020-07-30 12:23:01.585+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3228857001149"",""480G SS ADDIT 12 DOO WAP"",""2020-07-30 12:23:17.825+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3322680010412"",""CREP CHOCO LT CRACKY 256G"",""2020-07-30 12:23:20.241+00"""
"Magasin Exercice,""32.1 Jambon cuit & viande cuite"",""3560071018634"",""8T JAMBON SUP DD TSR MDD"",""2020-07-31 02:20:50+00"""
"Magasin Exercice,""32.1 Jambon cuit & viande cuite"",""3095753235011"",""F.MICHON BLC DINDE 4T TSR"",""2020-07-31 02:13:30+00"""
"Magasin Exercice,""32.1 Jambon cuit & viande cuite"",""3270190203407"",""BLANC DE POULET X 2"",""2020-07-31 02:14:22+00"""
"Magasin Exercice,""32.1 Jambon cuit & viande cuite"",""3095756308019"",""BLC DDE DORE AU FOUR 4 TR"",""2020-07-31 02:14:45+00"""
"Magasin Exercice,""32.1 Jambon cuit & viande cuite"",""3560070720019"",""80G 2TJBN PARIS MDD BIO"",""2020-07-31 02:24:10+00"""
"Magasin Exercice,""32.1 Jambon cuit & viande cuite"",""7613036594202"",""FILETPOULETROTICSN 4 T"",""2020-07-31 02:15:26+00"""
"Magasin Exercice,""32.1 Jambon cuit & viande cuite"",""3095751510011"",""160G 4TR LE ROTI PLT FM"",""2020-07-31 02:24:28+00"""
"Magasin Exercice,""pate a tarte"",""3392590203501"",""C.PATE FEUIL BEUR.280G"",""2020-08-10 10:17:53.029+00"""
"Magasin Exercice,""32.1 Jambon cuit & viande cuite"",""3095756192014"",""F.M BLANC POULET DORE X2T"",""2020-07-31 02:15:43+00"""
"Magasin Exercice,""pate a tarte"",""3270190022510"",""MDD PATE FEUIL.ETAL.LOTX2"",""2020-08-10 10:18:39.45+00"""
"Magasin Exercice,""pate a tarte"",""3392590204867"",""230G PAT FEUIL BEURRE CRO"",""2020-08-10 10:19:05.242+00"""
"Magasin Exercice,""32.3 Pâté rillettes à lardons"",""7613036761451"",""HERTA ALL NATURE CNSVSNIT"",""2020-07-31 07:44:23.575+00"""
"Magasin Exercice,""32.3 Pâté rillettes à lardons"",""7613036900805"",""HER BIO SAUC CNSVSNIT 4PC"",""2020-07-31 07:42:48.491+00"""
"Magasin Exercice,""32.3 Pâté rillettes à lardons"",""7613036724234"",""KNACK ORGL PORC CSN X6"",""2020-07-31 07:43:27.953+00"""
"Magasin Exercice,""32.3 Pâté rillettes à lardons"",""3095756221011"",""FM EMINCE PLT GRIL. - SEL"",""2020-07-31 07:43:52.909+00"""
"Magasin Exercice,""32.3 Pâté rillettes à lardons"",""3095758913013"",""EMINCES POULET ROTI 2X75G"",""2020-07-31 07:44:01.923+00"""
"Magasin Exercice,""32.3 Pâté rillettes à lardons"",""3095756330010"",""F.M DES DE JAMBON - SEL"",""2020-07-31 07:44:08.727+00"""
"Magasin Exercice,""32.3 Pâté rillettes à lardons"",""3024720026543"",""RILLETTE POULET ROTI 400G"",""2020-07-31 07:45:11.426+00"""
"Magasin Exercice,""uf blanc"",""3033491001772"",""GERVAIS BICOUCH FRAISE X2"",""2020-07-31 07:47:05.55+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3560070886838"",""MDD K.PETITE CHOCO/LT X6"",""2020-07-31 07:53:43.739+00"""
"Magasin Exercice,""uf blanc"",""3456770960971"",""YT GOURMNAD MANGUE 2X140G"",""2020-07-31 07:48:12.044+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3033491225277"",""24X50G DANONINO FRTS PANA"",""2020-07-31 07:54:10.783+00"""
"Magasin Exercice,""uf blanc"",""3033491001819"",""GERVAIS BICOUCHE MYRT. 2X"",""2020-07-31 07:52:00.001+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3033491322365"",""DANET CARAMEL SALE 4X125G"",""2020-07-31 07:54:57.223+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3560070802241"",""MDD YRT FRUIT 0% 8X125G"",""2020-07-31 08:02:11.524+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3033491279782"",""CHOCO NOISET DANET 4X125G"",""2020-07-31 07:55:56.294+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3560070758036"",""MDD FROM FR.0% FRUITS X8"",""2020-07-31 08:02:56.287+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3033491377112"",""DANETTE LIEG VANIL 4X100G"",""2020-07-31 07:56:46.396+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3033491333941"",""LIGHT/FR PEC PASS 4X120G"",""2020-07-31 08:04:28.355+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3560071015428"",""850G YAB SAVEUR VANILLE C"",""2020-07-31 07:57:44.145+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3329770063143"",""YAB YOP CHOCOLAT 1X825G"",""2020-07-31 07:58:44.573+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3329770063280"",""YAB YOP AROMAT FRAM 1X825"",""2020-07-31 07:59:00.127+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3560070808021"",""MDD YAB SAV VANIL 850G"",""2020-07-31 07:59:16.641+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3270190026815"",""MDD YAOUR.BRASSE VANIL.X8"",""2020-07-31 07:59:59.616+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3023290008454"",""SVELTESSE F&F CHOC 8X125G"",""2020-07-31 08:01:13.182+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3339720419401"",""SAUC PLI LR MN 2X225G"",""2020-07-31 02:27:48+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3339720411436"",""SAUC SEC LR MN 2X225G"",""2020-07-31 02:28:35+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3071507830008"",""SCISSON SEC LE FAMILIAL"",""2020-07-31 02:28:53+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3449865304200"",""AOST SON NOIX DE JAMBON V"",""2020-07-31 02:30:38+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3466250015015"",""MINI STICKS ROQUEFORT&NX"",""2020-07-31 02:31:07+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3375220501451"",""H.R. SCSSON FUME ANC.400G"",""2020-07-31 02:31:46+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3523230041089"",""YAOURT BRASSE BREBIS CERI"",""2020-07-31 08:09:01.782+00"""
"Magasin Exercice,""dessert viennois"",""3372900020059"",""MOUSSE AU CHOCOLAT 2X100G"",""2020-07-31 08:13:50.279+00"""
"Magasin Exercice,""dessert viennois"",""3456774797535"",""GOURMAND PARIS-BREST2X90G"",""2020-07-31 08:15:26.847+00"""
"Magasin Exercice,""pane traiteur"",""3266980101428"",""LE GAULOIS CORDON BLEU X2"",""2020-07-31 08:39:22.841+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3608580890966"",""ANDROS DESS VANILLE 2X120"",""2020-07-31 08:05:00.39+00"""
"Magasin Exercice,""pane traiteur"",""3266980784614"",""CROUSTY CHICKEN LG FILET"",""2020-07-31 08:40:56.904+00"""
"Magasin Exercice,""pane traiteur"",""3266980780159"",""GAULOIS CROUSTY CHICKEN"",""2020-07-31 08:41:39.981+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3523230039604"",""YRT ABRICOT BREBIS 4X110G"",""2020-07-31 08:07:20.277+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3280249800105"",""YRT P.BREBI.CITRON 3%MG"",""2020-07-31 08:08:30.191+00"""
"Magasin Exercice,""pane traiteur"",""3266980327804"",""LE GAULOIS BEIGNET POULET"",""2020-07-31 08:42:12.517+00"""
